,L_1_values,L_inf_values
929,4.465132585647581e-05,2.108873178305768e-06
930,4.577623356996478e-05,2.244797161002377e-06
931,4.518674853387609e-05,2.2010665807618823e-06
932,4.4299329421320094e-05,2.2036016639833897e-06
933,4.394449708549691e-05,2.1503703408429686e-06
934,4.524332111087942e-05,2.4992901469606306e-06
935,4.454601411783027e-05,2.1600784206303657e-06
936,4.4962099203260394e-05,2.184084223674597e-06
937,4.440447416041577e-05,2.112218840301629e-06
938,4.4409491354089877e-05,2.1527054754431967e-06
939,4.4914657743217893e-05,2.199657352665019e-06
940,4.5255541578409336e-05,2.203304826894102e-06
941,4.516864223557089e-05,2.507211845591248e-06
942,4.40600053904565e-05,2.336857408723147e-06
943,4.459824473059005e-05,2.160457315076234e-06
944,4.4809260901932895e-05,2.1499492501992976e-06
945,4.216125999572744e-05,2.1820052701490345e-06
946,4.488110781271781e-05,2.1393517377643697e-06
947,4.556712678260176e-05,2.2276716119282557e-06
948,4.4440984317869246e-05,2.1651702573316736e-06
949,4.562886517459956e-05,2.2264630278457035e-06
950,4.430851734409222e-05,2.0996622981464624e-06
951,4.4563830539579405e-05,2.18577295180106e-06
952,4.4802565061982233e-05,2.150228124629334e-06
953,4.474140084353321e-05,2.1993368810706126e-06
954,4.427539166914954e-05,2.0946663260854966e-06
955,4.485474251297261e-05,2.4781852954624965e-06
956,4.478819976563757e-05,2.4747576881717493e-06
957,4.4191748561998226e-05,2.1900710982469143e-06
958,4.481861554464137e-05,2.1651707965079754e-06
959,4.5010944570946265e-05,2.4957516660113978e-06
960,4.431110829007342e-05,2.138159202325182e-06
961,4.457863134770534e-05,2.0985237814863783e-06
962,4.478139097150489e-05,2.450252705070953e-06
963,4.4909072979318504e-05,2.141120108946618e-06
964,4.5176774840219793e-05,2.1951779436097133e-06
965,4.450004639015674e-05,2.1858785405311953e-06
966,4.3930042692902064e-05,2.135722253335174e-06
967,4.5830526633009127e-05,2.2515244301711416e-06
968,4.543057570598478e-05,2.5332920301554314e-06
969,4.254684129143619e-05,2.1681588933192617e-06
970,4.558107616978435e-05,2.237958086114183e-06
971,4.5302693605604634e-05,2.4954430047072518e-06
972,4.506567342200716e-05,2.485452181746614e-06
973,4.483401627160023e-05,2.3309366363010536e-06
974,4.490733596707834e-05,2.1442428218050235e-06
975,4.457131041236855e-05,2.1613982005240474e-06
976,4.462957333582543e-05,2.1639232262449313e-06
977,4.483665128863885e-05,2.1169091806160884e-06
978,4.605063272813493e-05,2.2847365667236827e-06
979,4.5088895943269796e-05,2.472285228483031e-06
980,4.496952122295693e-05,2.115411869506607e-06
981,4.5578855907724235e-05,2.2412031149279266e-06
982,4.5131298887600866e-05,2.1508110470313743e-06
983,4.440571016004267e-05,2.1505882020013307e-06
984,4.457746969634977e-05,2.2071073000083537e-06
985,4.449483225712133e-05,2.137308486797531e-06
986,4.498593123082231e-05,2.4449805925672565e-06
987,4.500464805606729e-05,2.1440239952944935e-06
988,4.2527622026155215e-05,2.1780592216283334e-06
989,4.490136659671244e-05,2.1340715798496456e-06
990,4.4456902249900025e-05,2.124014596693966e-06
991,4.560587367276846e-05,2.2429137442437147e-06
992,4.4664118906228144e-05,2.1357436614582283e-06
993,4.47006647166464e-05,2.196018060935893e-06
994,4.521358759036334e-05,2.506785721999786e-06
995,4.547852046730864e-05,2.5311143411636764e-06
996,4.481525693261042e-05,2.141688733628171e-06
997,4.516864521538232e-05,2.507430055714444e-06
998,4.5313251837726194e-05,2.52464975341857e-06
999,4.4342617578866664e-05,2.168291805135244e-06
1000,4.425298265034932e-05,2.1526448319567695e-06
1001,4.414440310483653e-05,2.3398062280773584e-06
1002,4.558817761042986e-05,2.2294949034834392e-06
1003,4.5655180944381036e-05,2.2388747894723265e-06
1004,4.476472705068771e-05,2.1403044876118745e-06
1005,4.455573565871158e-05,2.400211711439113e-06
1006,4.462270086569313e-05,2.2102655903099617e-06
1007,4.4877407372451626e-05,2.1251670240855916e-06
1008,4.4488399919676746e-05,2.1525043969206016e-06
1009,4.437266596793357e-05,2.1398034872594465e-06
1010,4.434278490469979e-05,2.092638085421516e-06
1011,4.457238276016639e-05,2.2068397219991505e-06
1012,4.42682950150478e-05,2.188778841889565e-06
1013,4.476857751483627e-05,2.224054238501036e-06
1014,4.53966095945518e-05,2.5184908461224536e-06
1015,4.444140707124941e-05,2.215269731395412e-06
1016,4.47563266138829e-05,2.1149665796105677e-06
1017,4.419853402256759e-05,2.129982008908754e-06
1018,4.5750262280458e-05,2.25885670414124e-06
1019,4.477284371964372e-05,2.1918383276321396e-06
1020,4.5082999937505e-05,2.462868521661199e-06
1021,4.5034719232691514e-05,2.464669769576819e-06
1022,4.516733778365283e-05,2.4689186797784494e-06
1023,4.417865477792523e-05,2.1427466878571955e-06
1024,4.4418263011355974e-05,2.095370248335845e-06
1025,4.4115404068904896e-05,2.1420070587560696e-06
1026,4.444788488321027e-05,2.089965298725362e-06
1027,4.467625497334313e-05,2.1122984963241927e-06
1028,4.517091716151282e-05,2.4971093947695635e-06
1029,4.415504859135221e-05,2.378540780320791e-06
1030,4.485879564525754e-05,2.1977086134161053e-06
1031,4.556436743790442e-05,2.276794509453053e-06
1032,4.487562174451455e-05,2.17442520728747e-06
1033,4.4727711430579934e-05,2.1625366668460286e-06
1034,4.435770150182635e-05,2.3815946353829943e-06
1035,4.461035823872402e-05,2.128043573009052e-06
1036,4.562867066230014e-05,2.2262262614114834e-06
1037,4.605057396073092e-05,2.2849084642890514e-06
1038,4.4358221954696855e-05,2.1517702904719467e-06
1039,4.5827743281210215e-05,2.2418767240068567e-06
1040,4.577513580944951e-05,2.233822262135736e-06
1041,4.4590471250757436e-05,2.1154465181415986e-06
1042,4.576758371318474e-05,2.2450336829870688e-06
1043,4.4862658564002084e-05,2.2006615895864744e-06
1044,4.512086462996667e-05,2.205896681997181e-06
1045,4.501089645248844e-05,2.4959642688289643e-06
1046,4.4675967496895026e-05,2.111101835006285e-06
1047,4.500147200490156e-05,2.1672910798373326e-06
1048,4.450922685091164e-05,2.117257339151205e-06
1049,4.447030172203783e-05,2.105110766197992e-06
1050,4.4270568934585995e-05,2.1370206882871083e-06
1051,4.471418195217127e-05,2.1890165784664665e-06
1052,4.517873057875392e-05,2.1944483322346414e-06
1053,4.586321087185876e-05,2.2908584905805805e-06
1054,4.450284806597176e-05,2.1581023330561583e-06
1055,4.485879529429277e-05,2.1909418818098802e-06
1056,4.40115771563654e-05,2.1032878154288733e-06
1057,4.428959692261161e-05,2.1683238790637303e-06
1058,4.427040664439126e-05,2.401578148269106e-06
1059,4.4769663408356635e-05,2.1659506386919446e-06
1060,4.477606497797824e-05,2.166226911289345e-06
1061,4.437227733200916e-05,2.091224506355928e-06
1062,4.483497221173687e-05,2.1790037182648587e-06
1063,4.403555194631941e-05,2.083015811559466e-06
1064,4.4051260932786726e-05,2.083353841495196e-06
1065,4.5609136897912206e-05,2.2408835804329323e-06
1066,4.2547046828193746e-05,2.174309694810507e-06
1067,4.467949329859817e-05,2.166170787322313e-06
1068,4.4949563117576135e-05,2.1850624826165533e-06
1069,4.375772857082633e-05,2.0955161269029587e-06
1070,4.5653509937128315e-05,2.2329255334743893e-06
1071,4.514021205901503e-05,2.2124355738957276e-06
1072,4.430709485546877e-05,2.135281545738582e-06
1073,4.4865692885627466e-05,2.43896797854167e-06
1074,4.5063755572549966e-05,2.1980143128123188e-06
1075,4.402678321455996e-05,2.396029014702349e-06
1076,4.556053518975361e-05,2.2372231314525304e-06
1077,4.491459764502456e-05,2.199654075345015e-06
1078,4.3534808044371506e-05,2.269445442530042e-06
1079,4.4508747760910566e-05,2.1004334369242205e-06
1080,4.480532649670308e-05,2.218392809598384e-06
1081,4.438640946748041e-05,2.0995579723651608e-06
1082,4.4261706596001336e-05,2.398206458280535e-06
1083,4.430787922831169e-05,2.1480462645131534e-06
1084,4.405420835415076e-05,2.3205782077815053e-06
1085,4.452811551554921e-05,2.1924777514678604e-06
1086,4.444404499635051e-05,2.387311336089071e-06
1087,4.49459348571206e-05,2.1416637853962543e-06
1088,4.4787258152154015e-05,2.1567813353595684e-06
1089,4.48664362182622e-05,2.115167950598791e-06
1090,4.557718090594366e-05,2.236491524625694e-06
1091,4.423965266335421e-05,2.155886832892733e-06
1092,4.565338584645761e-05,2.2417798505658077e-06
1093,4.451759291361826e-05,2.100009207587645e-06
1094,4.440491603444685e-05,2.37950520875953e-06
1095,4.456873962667394e-05,2.126687371250982e-06
1096,4.4455976843492726e-05,2.3878432764055116e-06
1097,4.5125191089686696e-05,2.2082857385680354e-06
1098,4.430680775505403e-05,2.1350989430714665e-06
1099,4.586029849073524e-05,2.270701107411744e-06
1100,4.5652763055746514e-05,2.234902433473673e-06
1101,4.4123188782182436e-05,2.30163211518032e-06
1102,4.4267410508905794e-05,2.356090059553893e-06
1103,4.4263587753241164e-05,2.0923988273460174e-06
1104,4.526361931776089e-05,2.4811088798439357e-06
1105,4.4169338825041934e-05,2.18868319141602e-06
1106,4.4463693767077415e-05,2.1054686685647718e-06
1107,4.450346888981516e-05,2.1527976887165853e-06
1108,4.4294855330102304e-05,2.133957948031481e-06
1109,4.5230665284056244e-05,2.2132020870364536e-06
1110,4.565998084676978e-05,2.23176941745566e-06
1111,4.497027428672047e-05,2.460532729414619e-06
1112,4.499688429197521e-05,2.143591055789664e-06
1113,4.4841727989068794e-05,2.196609846722024e-06
1114,4.5007295210119274e-05,2.186488680254514e-06
1115,4.396528101931156e-05,2.368170705814193e-06
1116,4.390585305655702e-05,2.0988898614987015e-06
1117,4.478251659623453e-05,2.1371383949552316e-06
1118,4.442442137066173e-05,2.1668337372671915e-06
1119,4.3651225258671056e-05,2.2976363535090175e-06
1120,4.4172818719709503e-05,2.0900090296166602e-06
1121,4.596520013654604e-05,2.285481630420414e-06
1122,4.495921055322214e-05,2.1570259467201844e-06
1123,4.4132529489171025e-05,2.1373665454504247e-06
1124,4.405473852526981e-05,2.132028862378959e-06
1125,4.4865821022118684e-05,2.438615157602908e-06
1126,4.51454322070707e-05,2.178556586470846e-06
1127,4.482607463521041e-05,2.1994475655290573e-06
1128,4.446349031270052e-05,2.0974369184014766e-06
1129,4.576100647281873e-05,2.2448082494145606e-06
1130,4.4493386100433176e-05,2.154630393410473e-06
1131,4.427041535086861e-05,2.4012120887394075e-06
1132,4.4670739422057286e-05,2.098551058665493e-06
1133,4.447188780597134e-05,2.1779162835574487e-06
1134,4.4534288964869506e-05,2.103530226860085e-06
1135,4.515332094190782e-05,2.2005897178889145e-06
1136,4.274522828525256e-05,2.1733501839492385e-06
1137,4.403985532087465e-05,2.3654731161097496e-06
1138,4.358805277034235e-05,2.2967271991668164e-06
1139,4.425358546470071e-05,2.1933682505627482e-06
1140,4.581420398304002e-05,2.279363717133306e-06
1141,4.484718222354424e-05,2.1459116233861572e-06
1142,4.4784997035801586e-05,2.1539056897300048e-06
1143,4.472660281210439e-05,2.1151682491365057e-06
1144,4.419131509345286e-05,2.340734623224034e-06
1145,4.509558076318901e-05,2.1697098682953735e-06
1146,4.3462545176245495e-05,2.290662867059811e-06
1147,4.431825129802055e-05,2.380426676287694e-06
1148,4.428024035055483e-05,2.1121895666979792e-06
1149,4.458464837076817e-05,2.3929067553631747e-06
1150,4.485835344842391e-05,2.198168576056161e-06
1151,4.4120007988867974e-05,2.116151021389126e-06
1152,4.402877488689041e-05,2.3384311368564966e-06
1153,4.491741564688864e-05,2.1578089721738762e-06
1154,4.397393058026834e-05,2.325668328834136e-06
1155,4.515045287035297e-05,2.189367692062265e-06
1156,4.461710896845845e-05,2.3154651172793024e-06
1157,4.499035394148209e-05,2.4574194132921946e-06
1158,4.2635571138870235e-05,2.1864977879540673e-06
1159,4.451378360326014e-05,2.164264798878948e-06
1160,4.569097736155443e-05,2.2250019133104845e-06
1161,4.4612020322166265e-05,2.1565841059664456e-06
1162,4.501960768637874e-05,2.1932782001024003e-06
1163,4.475946177915253e-05,2.165468626525742e-06
1164,4.4192838565183085e-05,2.3640650488529107e-06
1165,4.4550716123146106e-05,2.1513775622498654e-06
1166,4.4695448965832046e-05,2.167300585943164e-06
1167,4.368031873948076e-05,2.297084393076574e-06
1168,4.454266642755245e-05,2.1535481109760657e-06
1169,4.4547642342870374e-05,2.150277704815344e-06
1170,4.399567284745733e-05,2.162166440031065e-06
1171,4.5606442172205457e-05,2.242747666689603e-06
1172,4.451290761343672e-05,2.163748234270744e-06
1173,4.4955966919897454e-05,2.1174372091419987e-06
1174,4.480132894246757e-05,2.178197348437628e-06
1175,4.496601566967989e-05,2.140403567288533e-06
1176,4.506852041507671e-05,2.194670543721288e-06
1177,4.413252077396255e-05,2.312219054026342e-06
1178,4.4673458317403585e-05,2.1690384187974092e-06
1179,4.418909375418444e-05,2.0922735657787998e-06
1180,4.4951282155218464e-05,2.189760399397319e-06
1181,4.570442326207125e-05,2.234186193725012e-06
1182,4.3514510681937714e-05,2.2929712560541773e-06
1183,4.402340233270773e-05,2.3689573678277567e-06
1184,4.389512602974671e-05,2.30838873180377e-06
1185,4.435918595340412e-05,2.103419986847151e-06
1186,4.4104222625408556e-05,2.1227444533693998e-06
1187,4.4528639320516386e-05,2.1840950444762762e-06
1188,4.403288213983201e-05,2.3207249360330494e-06
1189,4.491470827599513e-05,2.170592972339171e-06
1190,4.4733147903129766e-05,2.3346389878879228e-06
1191,4.578375375205033e-05,2.2399652005627985e-06
1192,4.386673432798898e-05,2.3560259016864374e-06
1193,4.48760211584517e-05,2.1992196016559155e-06
1194,4.4253710939882856e-05,2.3024216467322627e-06
1195,4.3199877108001956e-05,2.2839591821879808e-06
1196,4.473326602371043e-05,2.1850908646561426e-06
1197,4.366069733361414e-05,2.3063917228784683e-06
1198,4.404899246591864e-05,2.3525798849413865e-06
1199,4.363979744664086e-05,2.2997337790224786e-06
1200,4.433191346126769e-05,2.109926659334407e-06
1201,4.35861932321511e-05,2.2722865555366257e-06
1202,4.506262533654439e-05,2.202315416542405e-06
1203,4.462760195299419e-05,2.3218365788107925e-06
1204,4.391595587626951e-05,2.3208393974158533e-06
1205,4.464936371706412e-05,2.2002356933091267e-06
1206,4.492867862706145e-05,2.4412479848382687e-06
1207,4.5026081747675095e-05,2.18770729811167e-06
1208,4.477559635367422e-05,2.128836032857484e-06
1209,4.4811695755657164e-05,2.1297182352689388e-06
1210,4.4471886572333724e-05,2.1779275914411764e-06
1211,4.398140026623907e-05,2.306592736880041e-06
1212,4.420009037863757e-05,2.097802955025215e-06
1213,4.465219683196744e-05,2.3307195691979204e-06
1214,4.408452829434876e-05,2.331115339174483e-06
1215,4.459945312510286e-05,2.1604129741626e-06
1216,4.449826305461506e-05,2.2963834736298514e-06
1217,4.5779040766038857e-05,2.248385655092113e-06
1218,4.4652174068500416e-05,2.3311880617437246e-06
1219,4.560873855582578e-05,2.2417273652041296e-06
1220,4.559134837849971e-05,2.225655218450215e-06
1221,4.4687582649365286e-05,2.324821801435058e-06
1222,4.408572455050966e-05,2.37328998777807e-06
1223,4.430852776964639e-05,2.0971192368793237e-06
1224,4.389834911667418e-05,2.318827105173795e-06
1225,4.373368851541169e-05,2.3112202755202213e-06
1226,4.4196145108026806e-05,2.2884230382187635e-06
1227,4.40380905360381e-05,2.3703542230216017e-06
1228,4.450923237191984e-05,2.1737249105740617e-06
1229,4.436763980434718e-05,2.3149167055933093e-06
1230,4.3996627686315614e-05,2.2490136206974493e-06
1231,4.4203566208331526e-05,2.1859767647070268e-06
1232,4.401029379555095e-05,2.103016410011791e-06
1233,4.3809845684865025e-05,2.2679886798868154e-06
1234,4.3776120611648614e-05,2.2646819780299597e-06
1235,4.3641427539064526e-05,2.2937917156500686e-06
1236,4.361703248220457e-05,2.2954684291248853e-06
1237,4.4060225003105416e-05,2.3367735775667214e-06
1238,4.376155978026657e-05,2.3129395032764336e-06
1239,4.4080824232500677e-05,2.3244322943496063e-06
1240,4.351436336755724e-05,2.3003060061479244e-06
1241,4.417035483868341e-05,2.3022283193976448e-06
1242,4.465131618948276e-05,2.108222063980968e-06
1243,4.4598017756411185e-05,2.1228562001094235e-06
1244,4.597604893492656e-05,2.288641935068375e-06
1245,4.4232298568460976e-05,2.0852018558952473e-06
1246,4.4752209066294897e-05,2.148077327236244e-06
1247,4.507423058625515e-05,2.146883348431926e-06
1248,4.400271089303906e-05,2.3267844180884026e-06
1249,4.41511864874411e-05,2.3106325451538506e-06
1250,4.3979153737284906e-05,2.306470882105177e-06
1251,4.432904856973032e-05,2.274420637163541e-06
1252,4.4434824916215674e-05,2.1425142225052187e-06
1253,4.478621990390822e-05,2.3330335511163016e-06
1254,4.4805392938631925e-05,2.161396821880424e-06
1255,4.4375403224096664e-05,2.2718801611610296e-06
1256,4.4001288015947186e-05,2.1383949295623086e-06
1257,4.417167393373341e-05,2.2999417832824942e-06
1258,4.450229308291186e-05,2.1535760197642e-06
1259,4.4716298206908375e-05,2.1872957896869514e-06
1260,4.428976728929214e-05,2.1220946454798983e-06
1261,4.461595936722066e-05,2.3111072427418327e-06
1262,4.4236661392089325e-05,2.3226820432128344e-06
1263,4.428663907187562e-05,2.321485447967427e-06
1264,4.378584042855997e-05,2.283608515299688e-06
1265,4.412841634589738e-05,2.2763583695678128e-06
1266,4.57245491950399e-05,2.2849439891991867e-06
1267,4.444758114551143e-05,2.281384676202059e-06
1268,4.500554853520285e-05,2.186233237760386e-06
1269,4.432907996359949e-05,2.2743951047198084e-06
1270,4.408050646776526e-05,2.3299236231915363e-06
1271,4.417735873584035e-05,2.2740742055790934e-06
1272,4.363556376971389e-05,2.2964212483081944e-06
1273,4.473124264052167e-05,2.332776488907961e-06
1274,4.4987449874337125e-05,2.1324277916479525e-06
1275,4.397819897500946e-05,2.080076176116386e-06
1276,4.418503518610582e-05,2.3532840920297566e-06
1277,4.400220368964293e-05,2.3267520827257005e-06
1278,4.4063286959207374e-05,2.273829319173083e-06
1279,4.4560302584284845e-05,2.112260696763837e-06
1280,4.5964649203979457e-05,2.2857638906967412e-06
1281,4.576489327270736e-05,2.2504240765454043e-06
1282,4.572521916220487e-05,2.2253973218094237e-06
1283,4.395744199260236e-05,2.2554504686547892e-06
1284,4.394894186076092e-05,2.2593899623658464e-06
1285,4.3999010253015495e-05,2.2602417291169503e-06
1286,4.405695846636914e-05,2.2618027142102115e-06
1287,4.4059851701363474e-05,2.262284088747578e-06
1288,4.412770937997231e-05,2.264285093601814e-06
1289,4.407017276875225e-05,2.2560520434368387e-06
1290,4.388357981894123e-05,2.246168294126004e-06
1291,4.499869133318305e-05,2.1840168316144165e-06
1292,4.388601217521961e-05,2.2495247105478417e-06
1293,4.388611264604546e-05,2.249541661206298e-06
1294,4.434446708415507e-05,2.1252111678851684e-06
1295,4.438068852671069e-05,2.118868967958e-06
1296,4.3969453229348554e-05,2.2477991727584963e-06
1297,4.396948332092172e-05,2.247563614611653e-06
1298,4.4803441890234586e-05,2.167843983805745e-06
1299,4.4412632715443055e-05,2.2792891986304376e-06
1300,4.363967558594473e-05,2.2990977010064567e-06
1301,4.39144175803352e-05,2.245762062121125e-06
1302,4.391567193439708e-05,2.2456248411161675e-06
1303,4.3914931820353314e-05,2.2461048116457387e-06
1304,4.39460255200773e-05,2.246730521558536e-06
1305,4.405324615629814e-05,2.24985657090795e-06
1306,4.415201042397932e-05,2.251205400260294e-06
1307,4.431709267002687e-05,2.131295532972477e-06
1308,4.441522537920543e-05,2.2772821340516453e-06
1309,4.4226194086112104e-05,2.2452000521918016e-06
1310,4.411761211572852e-05,2.2336691753207845e-06
1311,4.408620729429328e-05,2.228690103353392e-06
1312,4.408626128294624e-05,2.2287328534825005e-06
1313,4.430822915207009e-05,2.096080315493555e-06
1314,4.408659573762145e-05,2.228519485390467e-06
1315,4.558928569346347e-05,2.224409453805249e-06
1316,4.419024071682206e-05,2.2409135221632886e-06
1317,4.413755878511619e-05,2.2387759427716667e-06
1318,4.413151279021162e-05,2.2385772359056118e-06
1319,4.416471154159079e-05,2.2399829499843328e-06
1320,4.471311589261909e-05,2.117986732380671e-06
1321,4.411279434463137e-05,2.238064804618295e-06
1322,4.433584940132375e-05,2.2709641386402642e-06
1323,4.4594178975178665e-05,2.1593997394946245e-06
1324,4.471574947610617e-05,2.1142242049891064e-06
1325,4.4292970294247654e-05,2.2741748950274103e-06
1326,4.426926843810717e-05,2.276175221410494e-06
1327,4.425751067600884e-05,2.283910446515991e-06
1328,4.4645462277616526e-05,2.3311212517746905e-06
1329,4.464529126572836e-05,2.323107577203572e-06
1330,4.403866453685976e-05,2.264813250551634e-06
1331,4.462596970086618e-05,2.323870875762748e-06
1332,4.460778425415317e-05,2.117135449928434e-06
1333,4.483658548496115e-05,2.3235490020130718e-06
1334,4.4453203143553394e-05,2.1300107584088037e-06
1335,4.4454030164107606e-05,2.28169257547903e-06
1336,4.408727107801639e-05,2.304314402099653e-06
1337,4.475144625000919e-05,2.111436708664328e-06
1338,4.4513885117362554e-05,2.1634542867527507e-06
1339,4.577582533257045e-05,2.2452610027489128e-06
1340,4.4779551826236174e-05,2.1911056258625574e-06
1341,4.5863220708220794e-05,2.295586860991369e-06
1342,4.432328507340573e-05,2.2853983223703527e-06
1343,4.437421745698029e-05,2.271713633600205e-06
1344,4.43548331520433e-05,2.292377599868518e-06
1345,4.4425210577752605e-05,2.282614328483017e-06
1346,4.42896302641711e-05,2.2893390951402075e-06
1347,4.463485496674167e-05,2.111163495737734e-06
1348,4.4331711562126386e-05,2.275026023625271e-06
1349,4.416519120481121e-05,2.281101301425676e-06
1350,4.574115814345297e-05,2.2833192039284206e-06
1351,4.421649089525613e-05,2.2938960322343056e-06
1352,4.431424657373846e-05,2.297810426182522e-06
1353,4.4314292307001686e-05,2.2975887798703872e-06
1354,4.48292467255015e-05,2.1356519480906566e-06
1355,4.430536286633142e-05,2.298198440033066e-06
1356,4.4222238337387055e-05,2.2887975619834022e-06
1357,4.4190218410889034e-05,2.286728887030352e-06
1358,4.429924422223266e-05,2.280181824737475e-06
1359,4.418687333212576e-05,2.2761323192074546e-06
1360,4.4080611925393845e-05,2.271607794071207e-06
1361,4.4120639562852024e-05,2.273857800741127e-06
1362,4.411830948347679e-05,2.2774607999982156e-06
1363,4.428683042533395e-05,2.2782874153166316e-06
1364,4.4286718506615346e-05,2.2782660887899714e-06
1365,4.5999605501064596e-05,2.282965993873806e-06
1366,4.4687689100652416e-05,2.3251757017621594e-06
1367,4.4456241951940954e-05,2.113032379345645e-06
1368,4.377932971557235e-05,2.292178562970578e-06
1369,4.380594244241512e-05,2.289861525390561e-06
1370,4.380449251153195e-05,2.294329034991167e-06
1371,4.4018567600758506e-05,2.2971106894776716e-06
1372,4.3761464830871836e-05,2.31254137368402e-06
1373,4.4351552798599725e-05,2.2783820301736145e-06
1374,4.429494648860542e-05,2.3370274058971744e-06
1375,4.352700341501583e-05,2.2912695476057926e-06
1376,4.399462071236395e-05,2.1525742911644743e-06
1377,4.430103081034243e-05,2.2714233159577892e-06
1378,4.468708810387616e-05,2.184009192409739e-06
1379,4.417659548607768e-05,2.303207012213992e-06
1380,4.452359051931938e-05,2.325011740893004e-06
1381,4.4221065033419495e-05,2.274369299044197e-06
1382,4.440618791917059e-05,2.2944630091785323e-06
1383,4.43767717359976e-05,2.2931971203129864e-06
1384,4.449438939544173e-05,2.2935707534651867e-06
1385,4.5999556638331e-05,2.2830095563390825e-06
1386,4.3916341375860405e-05,2.316871949790073e-06
1387,4.4253498041110426e-05,2.3148297371644426e-06
1388,4.428223171882617e-05,2.301983523296966e-06
1389,4.458859494722676e-05,2.3195608503351238e-06
1390,4.457344989514413e-05,2.192705081733582e-06
1391,4.428996434453641e-05,2.123171959376306e-06
1392,4.4248563594307346e-05,2.2916378718440485e-06
1393,4.42480762389568e-05,2.2914299132700483e-06
1394,4.43391386175382e-05,2.2705575450581827e-06
1395,4.425013270186816e-05,2.2911665252732437e-06
1396,4.418439801901002e-05,2.2856681500735227e-06
1397,4.422650188613077e-05,2.2837720853885907e-06
1398,4.416575304533102e-05,2.280854791987557e-06
1399,4.426456651422095e-05,2.295485725822507e-06
1400,4.391695765755886e-05,2.3159112284126014e-06
1401,4.4255204516308974e-05,2.2960711634339126e-06
1402,4.425776648424671e-05,2.294739707547497e-06
1403,4.430353033763868e-05,2.2972410593039143e-06
1404,4.430361562403495e-05,2.295670666137327e-06
1405,4.430361193488225e-05,2.2956678892855617e-06
1406,4.432253055856471e-05,2.2940607490145973e-06
1407,4.398135827686944e-05,2.3068114188050017e-06
1408,4.446176272682102e-05,2.2834575989502506e-06
1409,4.419012096548941e-05,2.2869926571854306e-06
1410,4.413234944552578e-05,2.2826453240103466e-06
1411,4.4190948099730935e-05,2.282875165537361e-06
1412,4.44253065618173e-05,2.101738779842845e-06
1413,4.431904642213892e-05,2.2850555920881674e-06
1414,4.4299208816833986e-05,2.28034235581662e-06
1415,4.42457519682971e-05,2.2783578839803854e-06
1416,4.413245181697394e-05,2.2743708287949043e-06
1417,4.5074909717311677e-05,2.1425178101923576e-06
1418,4.4243161309518236e-05,2.2877388336580958e-06
1419,4.452165429422642e-05,2.293433419375557e-06
1420,4.4734678877453536e-05,2.150526108436084e-06
1421,4.493062669721259e-05,2.182485426836323e-06
1422,4.479648017312725e-05,2.2015810954134532e-06
1423,4.4594448875655694e-05,2.341535725472389e-06
1424,4.450762507223367e-05,2.2941876384939848e-06
1425,4.464922943833176e-05,2.2006025477852e-06
1426,4.4428395774772474e-05,2.277548771007265e-06
1427,4.427386784455163e-05,2.305161480498968e-06
1428,4.441524074093001e-05,2.277262406875967e-06
1429,4.4226236842864765e-05,2.1917154029599495e-06
1430,4.42901700680476e-05,2.1679389220250383e-06
1431,4.432683561091592e-05,2.1612271969092316e-06
1432,4.430888705075507e-05,2.3130623428975385e-06
1433,4.430902215648395e-05,2.3128928634841377e-06
1434,4.5742025904441126e-05,2.2898872679766175e-06
1435,4.444755968665647e-05,2.2815394530721625e-06
1436,4.4152044937353684e-05,2.308133328848273e-06
1437,4.426671948893704e-05,2.3124768330251366e-06
1438,4.4396930661404475e-05,2.277861136659337e-06
1439,4.446268013971694e-05,2.287636394549657e-06
1440,4.4588453890595364e-05,2.3243041067930352e-06
1441,4.458850936492965e-05,2.3219297780785542e-06
1442,4.450883058093503e-05,2.32087288855533e-06
1443,4.43615714043673e-05,2.2809467367236077e-06
1444,4.45036060834703e-05,2.3343557103822826e-06
1445,4.455871133469345e-05,2.155714450156529e-06
1446,4.455362677289395e-05,2.3213960845095802e-06
1447,4.437146196026079e-05,2.310516717599157e-06
1448,4.5698425222447594e-05,2.244640505476773e-06
1449,4.432986832135592e-05,2.304213309871072e-06
1450,4.588124120982382e-05,2.2770123152064773e-06
1451,4.45126447766867e-05,2.163619327410004e-06
1452,4.427653781529052e-05,2.2839038438870755e-06
1453,4.425405879130614e-05,2.303332927549784e-06
1454,4.4258062952236816e-05,2.296920004291668e-06
1455,4.4251550768867546e-05,2.29681001183495e-06
1456,4.4251391906746036e-05,2.304636667882186e-06
1457,4.472710538748493e-05,2.3353012806506906e-06
1458,4.401644233477315e-05,2.2894304987348726e-06
1459,4.373539284812463e-05,2.3145279769645985e-06
1460,4.3711645786098644e-05,2.3038866846660064e-06
1461,4.417695544113011e-05,2.274438860218223e-06
1462,4.4035550234602565e-05,2.0811799316395423e-06
1463,4.2628447693606734e-05,2.1790513835691925e-06
1464,4.262804785471278e-05,2.1865489934257076e-06
1465,4.395965012683105e-05,2.325391101725729e-06
1466,4.399773618782437e-05,2.260265743802925e-06
1467,4.4253273343356675e-05,2.168279782978548e-06
1468,4.2250019047244336e-05,2.1499067996255314e-06
1469,4.225021062597945e-05,2.149019012587271e-06
1470,4.544840707499782e-05,2.2332373427587016e-06
